
:==== MTMNet: Multi-task Learning with Minimal Data for Source-free Cross-domain Few-shot Semantic Segmentation =====
|            benchmark: deepglobe               
|             datapath: F:\\****\\CDFSSDataSet\\Target domains
|                nshot: 1                       
|             adapt_to: first-episode           
|       postprocessing: dynamic                 
|              logpath: ./logs                  
|            verbosity: 0                       
|             backbone: resnet50                
|              nworker: 0                       
|                  bsz: 1                       
|                 fold: 0   
:================================================
                    
[Epoch: 00] [Batch: 3151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.04  |  FB-IoU: 46.35
[Epoch: 00] [Batch: 3201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.05  |  FB-IoU: 46.33
[Epoch: 00] [Batch: 3251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.05  |  FB-IoU: 46.34
[Epoch: 00] [Batch: 3301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.02  |  FB-IoU: 46.31
[Epoch: 00] [Batch: 3351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.05  |  FB-IoU: 46.34
[Epoch: 00] [Batch: 3401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.97  |  FB-IoU: 46.28
[Epoch: 00] [Batch: 3451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.93  |  FB-IoU: 46.28
[Epoch: 00] [Batch: 3501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.87  |  FB-IoU: 46.23
[Epoch: 00] [Batch: 3551/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.86  |  FB-IoU: 46.22
[Epoch: 00] [Batch: 3601/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.77  |  FB-IoU: 46.13
[Epoch: 00] [Batch: 3651/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.72  |  FB-IoU: 46.07
[Epoch: 00] [Batch: 3701/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.81  |  FB-IoU: 46.12
[Epoch: 00] [Batch: 3751/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.79  |  FB-IoU: 46.06
[Epoch: 00] [Batch: 3801/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.82  |  FB-IoU: 46.11
[Epoch: 00] [Batch: 3851/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.88  |  FB-IoU: 46.16
[Epoch: 00] [Batch: 3901/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.95  |  FB-IoU: 46.23
[Epoch: 00] [Batch: 3951/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.88  |  FB-IoU: 46.18
[Epoch: 00] [Batch: 4001/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.85  |  FB-IoU: 46.15
[Epoch: 00] [Batch: 4051/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.84  |  FB-IoU: 46.13
[Epoch: 00] [Batch: 4101/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.80  |  FB-IoU: 46.10
[Epoch: 00] [Batch: 4151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.81  |  FB-IoU: 46.08
[Epoch: 00] [Batch: 4201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.79  |  FB-IoU: 46.08
[Epoch: 00] [Batch: 4251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.76  |  FB-IoU: 46.05
[Epoch: 00] [Batch: 4301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.81  |  FB-IoU: 46.09
[Epoch: 00] [Batch: 4351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.80  |  FB-IoU: 46.07
[Epoch: 00] [Batch: 4401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.90  |  FB-IoU: 46.15
[Epoch: 00] [Batch: 4451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.92  |  FB-IoU: 46.19
[Epoch: 00] [Batch: 4501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.91  |  FB-IoU: 46.18
[Epoch: 00] [Batch: 4551/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.93  |  FB-IoU: 46.23
[Epoch: 00] [Batch: 4601/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.94  |  FB-IoU: 46.24
[Epoch: 00] [Batch: 4651/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.94  |  FB-IoU: 46.24
[Epoch: 00] [Batch: 4701/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.91  |  FB-IoU: 46.21
[Epoch: 00] [Batch: 4751/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.93  |  FB-IoU: 46.23
[Epoch: 00] [Batch: 4801/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.90  |  FB-IoU: 46.21
[Epoch: 00] [Batch: 4851/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.88  |  FB-IoU: 46.24
[Epoch: 00] [Batch: 4901/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.91  |  FB-IoU: 46.25
[Epoch: 00] [Batch: 4951/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.87  |  FB-IoU: 46.24
[Epoch: 00] [Batch: 5001/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.88  |  FB-IoU: 46.25
[Epoch: 00] [Batch: 5051/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.85  |  FB-IoU: 46.24
[Epoch: 00] [Batch: 5101/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.81  |  FB-IoU: 46.23
[Epoch: 00] [Batch: 5151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.81  |  FB-IoU: 46.22
[Epoch: 00] [Batch: 5201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.80  |  FB-IoU: 46.23
[Epoch: 00] [Batch: 5251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.79  |  FB-IoU: 46.23
[Epoch: 00] [Batch: 5301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.78  |  FB-IoU: 46.20
[Epoch: 00] [Batch: 5351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.79  |  FB-IoU: 46.21
[Epoch: 00] [Batch: 5401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.79  |  FB-IoU: 46.21
[Epoch: 00] [Batch: 5451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.80  |  FB-IoU: 46.21
[Epoch: 00] [Batch: 5501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.82  |  FB-IoU: 46.22
[Epoch: 00] [Batch: 5551/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.89  |  FB-IoU: 46.26
[Epoch: 00] [Batch: 5601/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.90  |  FB-IoU: 46.27
[Epoch: 00] [Batch: 5651/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.90  |  FB-IoU: 46.28
[Epoch: 00] [Batch: 5701/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.89  |  FB-IoU: 46.28
[Epoch: 00] [Batch: 5751/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.95  |  FB-IoU: 46.33
[Epoch: 00] [Batch: 5801/12533] L: 0.00000  Avg L: 0.00000  mIoU: 41.94  |  FB-IoU: 46.32
[Epoch: 00] [Batch: 5851/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.95  |  FB-IoU: 46.34
[Epoch: 00] [Batch: 5901/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.92  |  FB-IoU: 46.32
[Epoch: 00] [Batch: 5951/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.92  |  FB-IoU: 46.31
[Epoch: 00] [Batch: 6001/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.94  |  FB-IoU: 46.30
[Epoch: 00] [Batch: 6051/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.96  |  FB-IoU: 46.33
[Epoch: 00] [Batch: 6101/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.94  |  FB-IoU: 46.31
[Epoch: 00] [Batch: 6151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.94  |  FB-IoU: 46.30
[Epoch: 00] [Batch: 6201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.98  |  FB-IoU: 46.34
[Epoch: 00] [Batch: 6251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.96  |  FB-IoU: 46.33
[Epoch: 00] [Batch: 6301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.96  |  FB-IoU: 46.32
[Epoch: 00] [Batch: 6351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.94  |  FB-IoU: 46.29
[Epoch: 00] [Batch: 6401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 46.95  |  FB-IoU: 46.30
[Epoch: 00] [Batch: 6451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.91  |  FB-IoU: 46.26
[Epoch: 00] [Batch: 6501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.88  |  FB-IoU: 46.25
[Epoch: 00] [Batch: 6551/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.89  |  FB-IoU: 46.25
[Epoch: 00] [Batch: 6601/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.88  |  FB-IoU: 46.25
[Epoch: 00] [Batch: 6651/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.85  |  FB-IoU: 46.24
[Epoch: 00] [Batch: 6701/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.84  |  FB-IoU: 46.25
[Epoch: 00] [Batch: 6751/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.84  |  FB-IoU: 46.22
[Epoch: 00] [Batch: 6801/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.84  |  FB-IoU: 46.22
[Epoch: 00] [Batch: 6851/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.83  |  FB-IoU: 46.21
[Epoch: 00] [Batch: 6901/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.82  |  FB-IoU: 46.20
[Epoch: 00] [Batch: 6951/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.85  |  FB-IoU: 46.21
[Epoch: 00] [Batch: 7001/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.87  |  FB-IoU: 46.22
[Epoch: 00] [Batch: 7051/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.89  |  FB-IoU: 46.22
[Epoch: 00] [Batch: 7101/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.88  |  FB-IoU: 46.23
[Epoch: 00] [Batch: 7151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.88  |  FB-IoU: 46.23
[Epoch: 00] [Batch: 7201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.88  |  FB-IoU: 46.23
[Epoch: 00] [Batch: 7251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.87  |  FB-IoU: 46.22
[Epoch: 00] [Batch: 7301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.86  |  FB-IoU: 46.23
[Epoch: 00] [Batch: 7351/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.89  |  FB-IoU: 46.26
[Epoch: 00] [Batch: 7401/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.88  |  FB-IoU: 46.27
[Epoch: 00] [Batch: 7451/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.87  |  FB-IoU: 46.27
[Epoch: 00] [Batch: 7501/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.87  |  FB-IoU: 46.26
[Epoch: 00] [Batch: 7551/12533] L: 0.00000  Avg L: 0.00000  mIoU: 45.81  |  FB-IoU: 46.20
[Epoch: 00] [Batch: 7601/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.83  |  FB-IoU: 46.21
[Epoch: 00] [Batch: 7651/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.82  |  FB-IoU: 46.19
[Epoch: 00] [Batch: 7701/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.82  |  FB-IoU: 46.19
[Epoch: 00] [Batch: 7751/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.84  |  FB-IoU: 46.19
[Epoch: 00] [Batch: 7801/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.84  |  FB-IoU: 46.20
[Epoch: 00] [Batch: 7851/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.83  |  FB-IoU: 46.18
[Epoch: 00] [Batch: 7901/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.89  |  FB-IoU: 46.22
[Epoch: 00] [Batch: 7951/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.87  |  FB-IoU: 46.21
[Epoch: 00] [Batch: 8001/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.86  |  FB-IoU: 46.20
[Epoch: 00] [Batch: 8051/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.84  |  FB-IoU: 46.17
[Epoch: 00] [Batch: 8101/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.87  |  FB-IoU: 46.20
[Epoch: 00] [Batch: 8151/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.88  |  FB-IoU: 46.21
[Epoch: 00] [Batch: 8201/12533] L: 0.00000  Avg L: 0.00000  mIoU: 41.85  |  FB-IoU: 46.20
[Epoch: 00] [Batch: 8251/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.89  |  FB-IoU: 46.22
[Epoch: 00] [Batch: 8301/12533] L: 0.00000  Avg L: 0.00000  mIoU: 44.88  |  FB-IoU: 46.22
